author_username,baseline_index,created_at,url,nitter_url,replies,reposts,quotes,likes,views,weighted_engagement,description
LowrieKell52930,7,"Mar 21, 2026 · 12:32 PM UTC",https://x.com/LowrieKell52930/status/2035333846405886015,https://nitter.tiekoetter.com/LowrieKell52930/status/2035333846405886015#m,0,0,0,1,31,1,Hmm honestly his consistency is kinda wild
LowrieKell52930,8,"Mar 21, 2026 · 11:56 AM UTC",https://x.com/LowrieKell52930/status/2035324609797787996,https://nitter.tiekoetter.com/LowrieKell52930/status/2035324609797787996#m,1,0,0,2,24,3,man that binder looks sick seriously great work
LowrieKell52930,9,"Mar 21, 2026 · 11:26 AM UTC",https://x.com/LowrieKell52930/status/2035317034142282235,https://nitter.tiekoetter.com/LowrieKell52930/status/2035317034142282235#m,0,0,0,0,29,0,Hmm honestly looks like a classic shakeout to me
LowrieKell52930,10,"Mar 21, 2026 · 11:13 AM UTC",https://x.com/LowrieKell52930/status/2035313820546240529,https://nitter.tiekoetter.com/LowrieKell52930/status/2035313820546240529#m,0,0,0,2,298,2,Man that intro hits hard we’ve all been there Brandon
lullalu357447,1,"Mar 16, 2026 · 2:59 PM UTC",https://x.com/lullalu357447/status/2033558705539797486,https://nitter.tiekoetter.com/lullalu357447/status/2033558705539797486#m,0,0,0,0,12,0,근대 이제 저한태 업숴요..엉엉슨
lullalu357447,2,"Mar 16, 2026 · 2:58 PM UTC",https://x.com/lullalu357447/status/2033558622735831145,https://nitter.tiekoetter.com/lullalu357447/status/2033558622735831145#m,0,0,0,0,8,0,테더 충전해올?개요ㅋ
lullalu357447,3,"Mar 16, 2026 · 1:26 PM UTC",https://x.com/lullalu357447/status/2033535314900476323,https://nitter.tiekoetter.com/lullalu357447/status/2033535314900476323#m,0,0,0,0,4,0,배틀 위너 뱃지 아주 멋쥐네요!탐난다...담엔 나도 이겨야지
lullalu357447,4,"Mar 16, 2026 · 11:07 AM UTC",https://x.com/lullalu357447/status/2033500336946811080,https://nitter.tiekoetter.com/lullalu357447/status/2033500336946811080#m,0,0,0,1,53,1,yes💜 0x284522dE155920E150D79FB24E2B845e3A33aCD7
lullalu357447,5,"Mar 15, 2026 · 3:34 PM UTC",https://x.com/lullalu357447/status/2033205114878697563,https://nitter.tiekoetter.com/lullalu357447/status/2033205114878697563#m,0,0,0,0,8,0,고양이눈 고양이눈
lullalu357447,6,"Mar 14, 2026 · 9:00 AM UTC",https://x.com/lullalu357447/status/2032743540502217120,https://nitter.tiekoetter.com/lullalu357447/status/2032743540502217120#m,1,0,0,0,28,1,LFG!!
lullalu357447,7,"Mar 13, 2026 · 1:41 PM UTC",https://x.com/lullalu357447/status/2032452041831047544,https://nitter.tiekoetter.com/lullalu357447/status/2032452041831047544#m,0,0,0,0,11,0,화이팅!
lullalu357447,8,"Mar 13, 2026 · 11:17 AM UTC",https://x.com/lullalu357447/status/2032415813815439527,https://nitter.tiekoetter.com/lullalu357447/status/2032415813815439527#m,0,0,0,1,29,1,저도뇨...손잡쬬...ㅠ
lullalu357447,9,"Mar 12, 2026 · 3:11 PM UTC",https://x.com/lullalu357447/status/2032112240518897865,https://nitter.tiekoetter.com/lullalu357447/status/2032112240518897865#m,0,0,0,0,10,0,Noted 🐜💜
lullalu357447,10,"Mar 12, 2026 · 2:47 PM UTC",https://x.com/lullalu357447/status/2032106122627449135,https://nitter.tiekoetter.com/lullalu357447/status/2032106122627449135#m,1,0,0,1,21,2,오 조은대요 세줄 요약좀뇨..🙏🏻
Maezii1,1,"Apr 10, 2026 · 4:16 AM UTC",https://x.com/Maezii1/status/2042456652117655617,https://nitter.tiekoetter.com/Maezii1/status/2042456652117655617#m,4,0,0,8,682,12,🤑ก่อนสงกรานต์เอาสะหน่อย 11 ใบไปเลย @megapot พร้อมแล้วไป megapot.io/r/DV56PA
Maezii1,2,"Apr 1, 2026 · 10:12 AM UTC",https://x.com/Maezii1/status/2039284642004758951,https://nitter.tiekoetter.com/Maezii1/status/2039284642004758951#m,3,2,0,26,3120,31,🤩ซื้อหวยครั้งแรก จัดไป 5 ใบเอาฤกษ์เอาชัยก่อนเล้ย หวยรัฐบาลไม่รอด มาลุ้น Lotto บน Megapot กัน💪 จิ้ม 👉 megapot.io/share/DV56PA
Maezii1,3,"Mar 2, 2026 · 4:31 AM UTC",https://x.com/Maezii1/status/2028327279944929480,https://nitter.tiekoetter.com/Maezii1/status/2028327279944929480#m,1,0,0,1,10671,2,@grok who’s she?
Maezii1,4,"Feb 27, 2026 · 7:02 AM UTC",https://x.com/Maezii1/status/2027278129367285965,https://nitter.tiekoetter.com/Maezii1/status/2027278129367285965#m,0,0,0,3,518,3,ซารังเฮ ท่อนแรกมา จะร้องงงง T_T into the new world คือไม่มีโซวอนคนไหนไม่รู้จัก
Maezii1,5,"Feb 27, 2026 · 6:45 AM UTC",https://x.com/Maezii1/status/2027273763444891763,https://nitter.tiekoetter.com/Maezii1/status/2027273763444891763#m,3,10,0,27,1636,40,ใครเคยลง @SaharaAI ไว้ อย่าลืมไปเคลมค่ากาแฟกันนะ😅 knowledgedrop.saharaai.com
Maezii1,6,"Feb 24, 2026 · 11:57 AM UTC",https://x.com/Maezii1/status/2026265203760058426,https://nitter.tiekoetter.com/Maezii1/status/2026265203760058426#m,1,0,0,5,625,6,Payfi ไม่มีใครป๋าเท่าน้องหมาละมั้ง 🥹
Maezii1,7,"Feb 19, 2026 · 7:20 AM UTC",https://x.com/Maezii1/status/2024383517942337786,https://nitter.tiekoetter.com/Maezii1/status/2024383517942337786#m,0,0,0,1,338,1,forever🤧
Maezii1,8,"Feb 12, 2026 · 4:28 AM UTC",https://x.com/Maezii1/status/2021803675526869205,https://nitter.tiekoetter.com/Maezii1/status/2021803675526869205#m,13,1,0,39,3083,53,🥳ขอบคุณซองอั่งเปาจาก @zama ค่า สรุปได้มาจาก Season 4 อย่างเดียว หมดลุ้น Season 5 สินะ😅 . บุญของอิช้อยจริงๆที่เลือกรับเป็น USDT😆 อย่าลืมเช็คกันนาาาา
Maezii1,9,"Feb 3, 2026 · 2:43 PM UTC",https://x.com/Maezii1/status/2018696785124823126,https://nitter.tiekoetter.com/Maezii1/status/2018696785124823126#m,1,0,0,5,207,6,@zama Creator ที่ติด Top100 อย่าลืมเช็คเมล์กันนะคะ จะมีลิ้ง g form ให้กรอกเลขเป๋ารับตัง ส่วนตัวเลือกรับ usdt ละกันค่า🥹
Maezii1,10,"Feb 2, 2026 · 7:10 AM UTC",https://x.com/Maezii1/status/2018220385486155937,https://nitter.tiekoetter.com/Maezii1/status/2018220385486155937#m,1,0,0,4,411,5,ก็แดดมันร้อน🔥
Mark_Memelord,1,"Feb 26, 2026 · 3:54 PM UTC",https://x.com/Mark_Memelord/status/2027049521923109354,https://nitter.tiekoetter.com/Mark_Memelord/status/2027049521923109354#m,1,0,0,2,11,3,还有我✌🏻
Mark_Memelord,2,"Feb 19, 2026 · 6:09 PM UTC",https://x.com/Mark_Memelord/status/2024546972129251539,https://nitter.tiekoetter.com/Mark_Memelord/status/2024546972129251539#m,0,0,0,6,332,6,I’m ready for this 🔥
Mark_Memelord,3,"Feb 19, 2026 · 6:07 PM UTC",https://x.com/Mark_Memelord/status/2024546468397535701,https://nitter.tiekoetter.com/Mark_Memelord/status/2024546468397535701#m,1,0,0,2,18,3,我今天才去了在怡保的两家 TCG 店看看 也问了点关于tcg game 的东西 感觉蛮有趣 以前看到别人玩 还觉得不怎么样 现在后悔以前没早玩😂
Mark_Memelord,4,"Feb 19, 2026 · 4:52 PM UTC",https://x.com/Mark_Memelord/status/2024527532461273461,https://nitter.tiekoetter.com/Mark_Memelord/status/2024527532461273461#m,2,0,0,2,31,4,快点发腹肌照🔥🔥🔥
Mark_Memelord,5,"Feb 19, 2026 · 8:36 AM UTC",https://x.com/Mark_Memelord/status/2024402776642756648,https://nitter.tiekoetter.com/Mark_Memelord/status/2024402776642756648#m,8,1,0,30,3913,39,Come on 🫠🫠🫠 @Memeland
Mark_Memelord,6,"Feb 13, 2026 · 11:16 AM UTC",https://x.com/Mark_Memelord/status/2022268623948243132,https://nitter.tiekoetter.com/Mark_Memelord/status/2022268623948243132#m,2,0,0,3,24,5,哈哈哈哈 我在努力带身边美女入坑🙌🏻
Mark_Memelord,7,"Feb 13, 2026 · 11:15 AM UTC",https://x.com/Mark_Memelord/status/2022268423934460236,https://nitter.tiekoetter.com/Mark_Memelord/status/2022268423934460236#m,1,0,0,2,25,3,@davidcheang99 have like 20 🤣
Mark_Memelord,8,"Feb 11, 2026 · 5:14 AM UTC",https://x.com/Mark_Memelord/status/2021452876275708386,https://nitter.tiekoetter.com/Mark_Memelord/status/2021452876275708386#m,1,0,0,2,34,3,Ericfun 卖得挺贵的 booster box 569 一盒 里面6包
Mark_Memelord,9,"Feb 10, 2026 · 12:45 PM UTC",https://x.com/Mark_Memelord/status/2021203906970386556,https://nitter.tiekoetter.com/Mark_Memelord/status/2021203906970386556#m,1,2,0,4,137,7,@genekmkz brought 2 box of @Azuki This is my first time seeing this IRL And it’s actually pretty nice 🔥🔥🔥 @AzukiTCG
Mark_Memelord,10,"Feb 10, 2026 · 12:44 PM UTC",https://x.com/Mark_Memelord/status/2021203746236289070,https://nitter.tiekoetter.com/Mark_Memelord/status/2021203746236289070#m,1,0,0,3,61,4,Booster pack starter battle start ‼️ Loser have to pay for coffee And that’s me 😂
MaXiao51796,1,"Mar 14, 2026 · 2:16 AM UTC",https://x.com/MaXiao51796/status/2032642068783514085,https://nitter.tiekoetter.com/MaXiao51796/status/2032642068783514085#m,1,0,0,3,157,4,就发了一条帖子，真给啊 @SurfAI ，大号猪脚饭，这个格局估计pro很快回本。 从今天开始，每天至少问surf三个高质量问题。
MaXiao51796,2,"Feb 3, 2026 · 9:13 AM UTC",https://x.com/MaXiao51796/status/2018613690111848501,https://nitter.tiekoetter.com/MaXiao51796/status/2018613690111848501#m,1,0,0,5,71,6,互关
MaXiao51796,3,"Jan 31, 2026 · 4:47 PM UTC",https://x.com/MaXiao51796/status/2017640889661993003,https://nitter.tiekoetter.com/MaXiao51796/status/2017640889661993003#m,2,0,0,3,52,5,来互关
MaXiao51796,4,"Jan 31, 2026 · 12:19 AM UTC",https://x.com/MaXiao51796/status/2017392209222635665,https://nitter.tiekoetter.com/MaXiao51796/status/2017392209222635665#m,0,0,0,2,58,2,我怕你掉一个 赶紧来关注一波
MaXiao51796,5,"Jan 29, 2026 · 5:23 AM UTC",https://x.com/MaXiao51796/status/2016743864221257919,https://nitter.tiekoetter.com/MaXiao51796/status/2016743864221257919#m,4,0,0,8,192,12,"Billions 新验证和徽章领取教程 @billions_ntwk 快TGE了，以前做过的兄弟建议按照步骤做就行，邮箱和扫脸验证。 高级徽章原价40u,用码25u：QMJL6IIWXN 直达：wallet.billions.network/ref/…"
MaXiao51796,6,"Jan 26, 2026 · 12:18 PM UTC",https://x.com/MaXiao51796/status/2015761374551650315,https://nitter.tiekoetter.com/MaXiao51796/status/2015761374551650315#m,2,0,0,4,234,6,均价1块+买的不到7000个 $KAITO. 看着自己质押排名每天都在慢慢涨，心情是五味杂陈，一个像样的空投没吃上本金还直接亏掉7成. 回本是不可能了，选择装死了，还能跌多少？ @KaitoAI
MaXiao51796,7,"Jan 25, 2026 · 1:53 PM UTC",https://x.com/MaXiao51796/status/2015422860224065994,https://nitter.tiekoetter.com/MaXiao51796/status/2015422860224065994#m,0,0,0,2,16,2,借楼主 互关
MaXiao51796,8,"Jan 25, 2026 · 5:26 AM UTC",https://x.com/MaXiao51796/status/2015295168577167480,https://nitter.tiekoetter.com/MaXiao51796/status/2015295168577167480#m,2,0,0,3,192,5,"融资750万 @RallyOnChain 嘴撸台子可以领 $AP 和 $RLP 了。 我有两个质押kaito的钱包数量相差巨大，但是领的rlp一样多。 我不知道为什么自己没有AP,是因为没有参加过嘴撸嘛。 Yapybara、quack heads 的NFT、质押过Kaito和Cookie的可以领取RLP： waitlist.rally.fun/claim/MaX…"
MaXiao51796,9,"Jan 24, 2026 · 11:54 AM UTC",https://x.com/MaXiao51796/status/2015030411584573821,https://nitter.tiekoetter.com/MaXiao51796/status/2015030411584573821#m,1,0,0,2,22,3,礼貌借楼
MaXiao51796,10,"Jan 23, 2026 · 6:48 AM UTC",https://x.com/MaXiao51796/status/2014591130013467085,https://nitter.tiekoetter.com/MaXiao51796/status/2014591130013467085#m,1,0,0,5,70,6,借楼互关
miaomiao_eth,1,"Mar 6, 2026 · 6:04 PM UTC",https://x.com/miaomiao_eth/status/2029981581696463314,https://nitter.tiekoetter.com/miaomiao_eth/status/2029981581696463314#m,1,0,0,3,48,4,很開心能跟這麼多夥伴一起玩!一起學習🐱
miaomiao_eth,2,"Mar 6, 2026 · 3:39 PM UTC",https://x.com/miaomiao_eth/status/2029944994329677882,https://nitter.tiekoetter.com/miaomiao_eth/status/2029944994329677882#m,1,0,0,2,37,3,恭喜我們!
miaomiao_eth,3,"Mar 5, 2026 · 12:58 PM UTC",https://x.com/miaomiao_eth/status/2029542049280852107,https://nitter.tiekoetter.com/miaomiao_eth/status/2029542049280852107#m,1,0,0,4,460,5,OKB 這是打了針還是吃了藥？漲了50%
miaomiao_eth,4,"Mar 5, 2026 · 10:33 AM UTC",https://x.com/miaomiao_eth/status/2029505458286010836,https://nitter.tiekoetter.com/miaomiao_eth/status/2029505458286010836#m,1,0,0,2,41,3,期待新消息!
miaomiao_eth,5,"Mar 4, 2026 · 5:39 PM UTC",https://x.com/miaomiao_eth/status/2029250344988074223,https://nitter.tiekoetter.com/miaomiao_eth/status/2029250344988074223#m,1,0,0,2,47,3,只能說 你贏麻了
miaomiao_eth,6,"Feb 20, 2026 · 12:48 PM UTC",https://x.com/miaomiao_eth/status/2024828582879691100,https://nitter.tiekoetter.com/miaomiao_eth/status/2024828582879691100#m,1,0,0,2,25,3,"Interesting concept, but always smart to use a burner wallet and manage risk carefully."
miaomiao_eth,7,"Feb 20, 2026 · 12:48 PM UTC",https://x.com/miaomiao_eth/status/2024828481268564474,https://nitter.tiekoetter.com/miaomiao_eth/status/2024828481268564474#m,0,0,0,2,35,2,the momentum around PUNCH is real
miaomiao_eth,8,"Feb 17, 2026 · 3:59 PM UTC",https://x.com/miaomiao_eth/status/2023789442016948446,https://nitter.tiekoetter.com/miaomiao_eth/status/2023789442016948446#m,8,0,0,10,298,18,過年在家沒事幹就是猛猛玩 Steam 遊戲.. 還有沒有啥遊戲推薦阿..玩了超多卡牌類型的🤣
miaomiao_eth,9,"Feb 16, 2026 · 5:51 AM UTC",https://x.com/miaomiao_eth/status/2023274119610151198,https://nitter.tiekoetter.com/miaomiao_eth/status/2023274119610151198#m,3,0,0,4,9045,7,🧧 10000 USDT 獎池已就緒，誰能馬到成功！？ 轉發此帖文並 Tag 一位想致富的好友 一起加入 #WHXEX 馬年新春限時活動 (2/14-2/22) 新用戶 KYC 通過後滿足淨劃入與交易就能領錢！ 活動入口：pages.whxex.com/0215-2/ #財富自由 #馬年大吉 #USDT獎勵
miaomiao_eth,10,"Feb 15, 2026 · 9:03 AM UTC",https://x.com/miaomiao_eth/status/2022960005037846710,https://nitter.tiekoetter.com/miaomiao_eth/status/2022960005037846710#m,1,0,0,3,258,4,屯了好久的周邊都整理乾淨了 紙箱跟盒子都準備丟回收
MinG__Rise,1,"Mar 28, 2026 · 5:10 PM UTC",https://x.com/MinG__Rise/status/2037940456907219043,https://nitter.tiekoetter.com/MinG__Rise/status/2037940456907219043#m,0,0,0,2,67,2,那段 Math.random() 逻辑其实是开发测试用的‘占位符’。因为 eBay 的历史成交数据接口有时候回传慢，为了让前端 K 线图在加载时不至于是一条死平的直线（或者空着难看），我先用随机数生成了一个波动模拟。 目前插件正在下架更新，我会把这段‘样板戏’删掉，全面接入真实的 eBay 成交历史。感谢帮我 Review 代码！”
MinG__Rise,2,"Mar 28, 2026 · 4:23 PM UTC",https://x.com/MinG__Rise/status/2037928594870292584,https://nitter.tiekoetter.com/MinG__Rise/status/2037928594870292584#m,1,0,0,2,238,3,1. 为什么要用“乱数（随机数）”抓数据？ 大白话：为了“打掩护”，防止你被封号！ 如果插件每秒钟雷打不动地抓一次数据，eBay 系统一眼就能发现你是机器人，直接就把你 IP 封了。 我用随机数让抓取时间有快有慢（比如这次等 3 秒，下次等 5 秒），是为了模拟真人操作。 这部分代码只管“时间”，不看隐私，源码全公开，欢迎随时审计。 2. 为什么 eBay K线感觉“不准”？ 请看大屏幕（划重点）：K线下方一直有一行【仅供参考】的小字，大家可能没注意看！ eBay 不是交易所，成交价里包含了很多“砍价、拍卖、品相差异”。 插件的 K线是帮你抓趋势和利差机会的“雷达”，不是最终成交单。 正确姿势： 看到利差机会 $\rightarrow$ 点链接进 eBay 官网确认 $\rightarrow$ 下手。
MinG__Rise,3,"Mar 28, 2026 · 4:04 PM UTC",https://x.com/MinG__Rise/status/2037923849061453878,https://nitter.tiekoetter.com/MinG__Rise/status/2037923849061453878#m,0,0,0,4,207,4,插件内置了智能频率随机化算法（乱数抓取），这不仅是为了保护用户的访问安全、防止触发 eBay 的风控，更是为了降低对平台服务器的负担，做一个对社区友好的工具。
MinG__Rise,4,"Mar 28, 2026 · 3:46 PM UTC",https://x.com/MinG__Rise/status/2037919174471876850,https://nitter.tiekoetter.com/MinG__Rise/status/2037919174471876850#m,0,0,0,4,151,4,欢迎大家使用 ，并对源码进行审核 diy . 我始终相信，Web3 的工具应该是透明且由社区驱动的。感谢大家的监督！🫡
MinG__Rise,5,"Mar 26, 2026 · 3:18 PM UTC",https://x.com/MinG__Rise/status/2037187486347309459,https://nitter.tiekoetter.com/MinG__Rise/status/2037187486347309459#m,0,0,0,2,15,2,np
MinG__Rise,6,"Mar 26, 2026 · 1:14 PM UTC",https://x.com/MinG__Rise/status/2037156173053575564,https://nitter.tiekoetter.com/MinG__Rise/status/2037156173053575564#m,0,0,0,2,44,2,🍳
MinG__Rise,7,"Mar 25, 2026 · 12:49 PM UTC",https://x.com/MinG__Rise/status/2036787662309515712,https://nitter.tiekoetter.com/MinG__Rise/status/2036787662309515712#m,0,0,0,2,26,2,🫡
MinG__Rise,8,"Mar 25, 2026 · 12:47 PM UTC",https://x.com/MinG__Rise/status/2036787027631571217,https://nitter.tiekoetter.com/MinG__Rise/status/2036787027631571217#m,1,0,0,5,260,6,Lfg！
MinG__Rise,9,"Mar 25, 2026 · 12:16 PM UTC",https://x.com/MinG__Rise/status/2036779190364807651,https://nitter.tiekoetter.com/MinG__Rise/status/2036779190364807651#m,0,0,0,3,176,3,Who want?
MinG__Rise,10,"Mar 25, 2026 · 12:15 PM UTC",https://x.com/MinG__Rise/status/2036779097511321929,https://nitter.tiekoetter.com/MinG__Rise/status/2036779097511321929#m,0,0,0,2,136,2,looook me bro
minis_lee,1,"Mar 7, 2026 · 3:28 AM UTC",https://x.com/minis_lee/status/2030123357556068842,https://nitter.tiekoetter.com/minis_lee/status/2030123357556068842#m,2,1,0,15,444,18,Show me your nipples... ah sorry Nibbles. @frankythefrog
minis_lee,2,"Oct 24, 2025 · 3:30 PM UTC",https://x.com/minis_lee/status/1981745197999616462,https://nitter.tiekoetter.com/minis_lee/status/1981745197999616462#m,1,1,0,4,363,6,I love it!
minis_lee,3,"Aug 10, 2025 · 12:50 PM UTC",https://x.com/minis_lee/status/1954525856782508334,https://nitter.tiekoetter.com/minis_lee/status/1954525856782508334#m,0,0,0,2,11,2,opensea.io/blog/articles/in-… opensea.io/blog/features NFT is good! @opensea
minis_lee,4,"Aug 3, 2025 · 1:20 PM UTC",https://x.com/minis_lee/status/1951996472611795231,https://nitter.tiekoetter.com/minis_lee/status/1951996472611795231#m,1,1,0,4,424,6,Let`s go new world. Time to step into the green light @MofuMofuMC #MMMC #mofumofu
minis_lee,5,"Aug 2, 2025 · 3:42 AM UTC",https://x.com/minis_lee/status/1951488744986648861,https://nitter.tiekoetter.com/minis_lee/status/1951488744986648861#m,0,0,0,1,22,1,예쓰!! 감사합니다.!!!! 오예~!!!!
minis_lee,6,"Jun 21, 2025 · 11:24 AM UTC",https://x.com/minis_lee/status/1936384737406550078,https://nitter.tiekoetter.com/minis_lee/status/1936384737406550078#m,0,0,0,3,20,3,오오오~! 감사합니다.!!
minis_lee,7,"May 24, 2025 · 8:15 AM UTC",https://x.com/minis_lee/status/1926190420825923837,https://nitter.tiekoetter.com/minis_lee/status/1926190420825923837#m,0,0,0,2,10,2,bc1pr30qdnfv5em7wn7gmhmmcqd3us3jyr6pa0j5qv65sjnw24ph3j0sdsw70f
minis_lee,8,"May 8, 2025 · 1:41 PM UTC",https://x.com/minis_lee/status/1920474143041970495,https://nitter.tiekoetter.com/minis_lee/status/1920474143041970495#m,0,0,0,0,4,0,@DOOSINALPHA
minis_lee,9,"Apr 29, 2025 · 2:06 PM UTC",https://x.com/minis_lee/status/1917218825780789396,https://nitter.tiekoetter.com/minis_lee/status/1917218825780789396#m,0,0,0,2,18,2,Good collab
minis_lee,10,"Apr 28, 2025 · 10:05 PM UTC",https://x.com/minis_lee/status/1916977056229036082,https://nitter.tiekoetter.com/minis_lee/status/1916977056229036082#m,0,0,0,2,56,2,Thanks !! 0xC60E45f7EDeCa6a26A701AC619eEc89C924a7194
MKrub8,1,"May 17, 2026 · 3:43 PM UTC",https://x.com/MKrub8/status/2056037944390275325,https://nitter.tiekoetter.com/MKrub8/status/2056037944390275325#m,20,20,0,62,4173,102,ตอนเรียน ม.ต้น ติด 0 คณิต ตอนนี้เป็นครูคณิต เรียบร้อยแล้ว ตอนเรียนก็สอบได้ทุนเรียนจนจบ ป.ตรี จากมูลนิธิแห่งหนึ่ง ไม่เก่งแต่ต้นไม่ต้องเสียใจ ขอแค่ไม่ลดละความพยายามในการใช้ชีวิตนะครับ
MKrub8,2,"May 17, 2026 · 3:00 PM UTC",https://x.com/MKrub8/status/2056027153901428747,https://nitter.tiekoetter.com/MKrub8/status/2056027153901428747#m,1,0,0,2,42,3,ดังแน่นอนนนน
MKrub8,3,"May 17, 2026 · 4:23 AM UTC",https://x.com/MKrub8/status/2055866779080273945,https://nitter.tiekoetter.com/MKrub8/status/2055866779080273945#m,0,0,0,2,29,2,ถถถถ ต้องลองใช้แล้สสสส
MKrub8,4,"May 17, 2026 · 4:01 AM UTC",https://x.com/MKrub8/status/2055861302673985714,https://nitter.tiekoetter.com/MKrub8/status/2055861302673985714#m,1,1,0,2,309,4,ทริคดีๆ เลยครับ
MKrub8,5,"May 17, 2026 · 2:28 AM UTC",https://x.com/MKrub8/status/2055837771483537783,https://nitter.tiekoetter.com/MKrub8/status/2055837771483537783#m,1,1,0,2,296,4,โอ้ววว รอใช้เลยครับบบ
MKrub8,6,"May 17, 2026 · 2:16 AM UTC",https://x.com/MKrub8/status/2055834773139128705,https://nitter.tiekoetter.com/MKrub8/status/2055834773139128705#m,1,0,0,2,94,3,เริ่มวันนี้เลย
MKrub8,7,"May 16, 2026 · 11:56 AM UTC",https://x.com/MKrub8/status/2055618504662155596,https://nitter.tiekoetter.com/MKrub8/status/2055618504662155596#m,1,0,0,3,73,4,ส่วนผมรอโอกาสแวะไปร้านโรตี นะ ครับ
MKrub8,8,"May 16, 2026 · 10:08 AM UTC",https://x.com/MKrub8/status/2055591153123373401,https://nitter.tiekoetter.com/MKrub8/status/2055591153123373401#m,6,10,0,37,9097,53,เกิดมา 30 กว่าปี พึ่งเคยเห็นข่าว รถไฟชนรถเมล์ #ไฟไหม้ #มักกะสัน ขอให้ผู้บาดเจ็บทุกคนปลอดภัยครับ 🙏
MKrub8,9,"May 16, 2026 · 9:43 AM UTC",https://x.com/MKrub8/status/2055585008807805170,https://nitter.tiekoetter.com/MKrub8/status/2055585008807805170#m,1,0,0,2,11,3,เหตุเศร้ารับกลางปีเลยครับ
MKrub8,10,"May 16, 2026 · 9:39 AM UTC",https://x.com/MKrub8/status/2055583861246235000,https://nitter.tiekoetter.com/MKrub8/status/2055583861246235000#m,0,0,0,2,87,2,ไฟแรงมากครับ ควันเต็มเลย
MTer088114,1,"Jan 28, 2026 · 8:42 AM UTC",https://x.com/MTer088114/status/2016431717112782862,https://nitter.tiekoetter.com/MTer088114/status/2016431717112782862#m,0,0,0,1,9,1,Same 😅
MTer088114,2,"Jan 21, 2026 · 7:48 AM UTC",https://x.com/MTer088114/status/2013881352790143335,https://nitter.tiekoetter.com/MTer088114/status/2013881352790143335#m,0,0,0,2,12,2,รวยทิพย์ไปก่อง 🤣🤣🤣🤣🤣🤣🤣
MTer088114,3,"Jan 5, 2026 · 9:18 AM UTC",https://x.com/MTer088114/status/2008105816994582607,https://nitter.tiekoetter.com/MTer088114/status/2008105816994582607#m,2,0,0,3,42,5,ปั้นหิมะเล่นกันครับเพื่อนๆ
MTer088114,4,"Nov 23, 2025 · 6:27 AM UTC",https://x.com/MTer088114/status/1992480216569221245,https://nitter.tiekoetter.com/MTer088114/status/1992480216569221245#m,2,0,0,2,48,4,ไม่เข้าใจคับ สอนหน่อยคับพี่ดิ้กกี้
MTer088114,5,"Oct 19, 2025 · 5:31 AM UTC",https://x.com/MTer088114/status/1979782363312996362,https://nitter.tiekoetter.com/MTer088114/status/1979782363312996362#m,0,0,0,2,127,2,ลุยยยย
MTer088114,6,"Oct 16, 2025 · 6:19 AM UTC",https://x.com/MTer088114/status/1978707350438482177,https://nitter.tiekoetter.com/MTer088114/status/1978707350438482177#m,0,0,0,2,36,2,Gmonad from Denmark @monad @_thainads
MTer088114,7,"Oct 6, 2025 · 7:42 AM UTC",https://x.com/MTer088114/status/1975104266483466743,https://nitter.tiekoetter.com/MTer088114/status/1975104266483466743#m,0,0,0,2,108,2,แวะมาดูคนรวยคุยกันคับ
MTer088114,8,"Oct 4, 2025 · 3:15 PM UTC",https://x.com/MTer088114/status/1974493564479397919,https://nitter.tiekoetter.com/MTer088114/status/1974493564479397919#m,0,0,0,1,8,1,จัดไปปปปป เดะมีไรจะถามนะแอมซี่
MTer088114,9,"Sep 17, 2025 · 7:54 AM UTC",https://x.com/MTer088114/status/1968221919175741584,https://nitter.tiekoetter.com/MTer088114/status/1968221919175741584#m,0,0,0,3,105,3,Hey all friends can you all review me pls 🤣 app.ethos.network/profile/x/…
MTer088114,10,"Sep 3, 2025 · 5:50 PM UTC",https://x.com/MTer088114/status/1963298497391636722,https://nitter.tiekoetter.com/MTer088114/status/1963298497391636722#m,0,0,0,2,105,2,อย่าลืมไปร่วมกันจ้า
MUYI1147378,1,"Jan 27, 2026 · 4:03 PM UTC",https://x.com/MUYI1147378/status/2016180197150884163,https://nitter.tiekoetter.com/MUYI1147378/status/2016180197150884163#m,0,0,0,2,112,2,非常期待
mykim79,1,"Mar 2, 2026 · 4:05 AM UTC",https://x.com/mykim79/status/2028320852694204421,https://nitter.tiekoetter.com/mykim79/status/2028320852694204421#m,0,0,0,2,878,2,"Vậy mà cũng tin, lạy"
mykim79,2,"Mar 15, 2025 · 6:12 AM UTC",https://x.com/mykim79/status/1900792303129948207,https://nitter.tiekoetter.com/mykim79/status/1900792303129948207#m,0,0,0,0,65,0,HSAs5Fnz3yKCJf5YvTuUHR5943G4dJKNyPsc3LeFJhcj
mykim79,3,"Nov 3, 2024 · 2:44 AM UTC",https://x.com/mykim79/status/1852904673315033113,https://nitter.tiekoetter.com/mykim79/status/1852904673315033113#m,2,0,0,1,11,3,Trump 💯%
mykim79,4,"Sep 14, 2021 · 11:27 AM UTC",https://x.com/mykim79/status/1437739828964048904,https://nitter.tiekoetter.com/mykim79/status/1437739828964048904#m,0,0,0,2,0,2,"Best TRON, ♥️TRX, go to the moon 🚀🚀🚀🚀"
