id,url,nitter_url,description,author_name,author_username,created_at,replies,reposts,quotes,likes,views,hashtags,raw_stats,pictures,score
2047312386600866169,https://x.com/Mark_Memelord/status/2047312386600866169,https://nitter.tiekoetter.com/Mark_Memelord/status/2047312386600866169#m,This is definitely one of my best pull ✌🏻 I think it’s my only SAR I like even I rip a lot of packs Especially mega dream ex 🥲 maybe I should move on to another 🫠 I’ll keep you forever 喵喵🐱❤️ #renaiss #meowth #ptcg,Mark,Mark_Memelord,"Apr 23, 2026 · 1:51 PM UTC",2,0,0,5,565,"renaiss,meowth,ptcg","[""2"", """", ""5"", ""565""]","https://nitter.tiekoetter.com/pic/media%2FHGmBoEAbMAEqHjR.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHGmDwxNaIAAHHej.jpg%3Fname%3Dsmall%26format%3Dwebp",
2047285381914333350,https://x.com/nopzty/status/2047285381914333350,https://nitter.tiekoetter.com/nopzty/status/2047285381914333350#m,"🧧Groudon timee, Pack ใหม่มาพรุ่งนี้ 14;00 #LegacyPack 8.0 #renaiss @renaissxyz",Nemo,nopzty,"Apr 23, 2026 · 12:04 PM UTC",3,0,0,4,416,"LegacyPack,renaiss","[""3"", """", ""4"", ""416""]",,
2047251866787192985,https://x.com/SmartWeb3God/status/2047251866787192985,https://nitter.tiekoetter.com/SmartWeb3God/status/2047251866787192985#m,พรุ่งนี้ตู้ Limited มาอีกแว้ว อย่าลืมไปตำกันนะครับเก็บ Badge กันเถอะ 🥳💥 @renaissxyz #Renaiss #Pokemon,Smart Web3 God,SmartWeb3God,"Apr 23, 2026 · 9:50 AM UTC",2,0,0,7,373,"Renaiss,Pokemon","[""2"", """", ""7"", ""373""]",,
2047176413405737214,https://x.com/miaomiao_eth/status/2047176413405737214,https://nitter.tiekoetter.com/miaomiao_eth/status/2047176413405737214#m,"友善提醒 @renaissxyz Superliquid Beta 2.0 即將結束 前 40% , 10% , 1% 分別會獲得對應的 Superliquid SBT 該 SBT 將會給予額外的積分乘數 積分的用處就不用我多說了，趁還沒結算之前盡可能累積分數擠進前 10% 吧！ 最後，平台也上線了 MFA 多重驗證 別忘記順手登陸一下🐱 #Renaiss",miaomiao_eth,miaomiao_eth,"Apr 23, 2026 · 4:51 AM UTC",15,1,0,24,522,Renaiss,"[""15"", ""1"", ""24"", ""522""]",https://nitter.tiekoetter.com/pic/media%2FHGkIF6wbsAAjD2m.jpg%3Fname%3Dsmall%26format%3Dwebp,
2047176167812374883,https://x.com/SmartWeb3God/status/2047176167812374883,https://nitter.tiekoetter.com/SmartWeb3God/status/2047176167812374883#m,"Start training to become a Pokémon trainer at @renaissxyz 🏃‍♂️💦 Gotta build stamina before catching them all. 🦖🔥 Get healthy first, then the legendary cards will come... right? @Plus_Ultra_715 😂👀 #Renaiss #Pokemon #Workout",Smart Web3 God,SmartWeb3God,"Apr 23, 2026 · 4:50 AM UTC",3,0,0,12,289,"Renaiss,Pokemon,Workout","[""3"", """", ""12"", ""289""]",https://nitter.tiekoetter.com/pic/media%2FHGkH3vraUAA670E.jpg%3Fname%3Dsmall%26format%3Dwebp,
2047036277397282841,https://x.com/nopzty/status/2047036277397282841,https://nitter.tiekoetter.com/nopzty/status/2047036277397282841#m,"Late night alpha session with the @FFF_fdn Friends @berryy_654 @SmartWeb3God . Studying how to flip cards & stack points on @RenaissProtocol PSA 10 Pikachu 25th Anniversary on the radar 👀 While others sleep, we grind the meta 🔥 #Renaiss #TCG #PokemonCards #Web3 #Alpha",Nemo,nopzty,"Apr 22, 2026 · 7:34 PM UTC",2,0,0,10,461,"Renaiss,TCG,PokemonCards,Web3,Alpha","[""2"", """", ""10"", ""461""]",https://nitter.tiekoetter.com/pic/media%2FHGiII3xbsAA2EHp.jpg%3Fname%3Dsmall%26format%3Dwebp,
2046961593783841255,https://x.com/davidcheang99/status/2046961593783841255,https://nitter.tiekoetter.com/davidcheang99/status/2046961593783841255#m,用过其他卡牌 app 扫卡的都懂光线差一点、角度不对，基本就直接 GG 了🫠 但..... 这黑科技在我测试下来 手遮挡的状态下识别率80-90% 没遮挡的状态下 百分之百....！👀 你们说这合理吗！？😧🥵 #Renaiss #tcg #黑科技 @renaissxyz,DDavid.Renaiss,davidcheang99,"Apr 22, 2026 · 2:37 PM UTC",6,0,0,9,959,"Renaiss,tcg,黑科技","[""6"", """", ""9"", ""959""]",https://nitter.tiekoetter.com/pic/media%2FHGhEt1PboAAfJdi.jpg%3Fname%3Dsmall%26format%3Dwebp,
2046836241971458501,https://x.com/FEIlXIE/status/2046836241971458501,https://nitter.tiekoetter.com/FEIlXIE/status/2046836241971458501#m,Renaiss的账号双重验证终于上线了 大家快去给你的账号绑定谷歌验证码吧 毕竟现在你的Renaiss账号可是珍贵的很 在个人界面的设定中绑定 @Renaiss #Renaiss,0xFEI,FEIlXIE,"Apr 22, 2026 · 6:19 AM UTC",1,0,0,7,3466,Renaiss,"[""1"", """", ""7"", ""3,466""]","https://nitter.tiekoetter.com/pic/media%2FHGfSV85a4AA0ub6.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHGfAgeVaoAAaxIN.jpg%3Fname%3Dsmall%26format%3Dwebp",
2046582800661529070,https://x.com/gimmeyr_gem/status/2046582800661529070,https://nitter.tiekoetter.com/gimmeyr_gem/status/2046582800661529070#m,"I'm trading and try this feature on @renaissxyz for a few days I think web3 TCG is lacking a liquidity and Yes, Renaiss will solve this issue. May I have a chance to win the top40% with this points? haha #Renaiss",0xpimmy | Renaiss,gimmeyr_gem,"Apr 21, 2026 · 1:32 PM UTC",1,0,0,4,80,Renaiss,"[""1"", """", ""4"", ""80""]","https://nitter.tiekoetter.com/pic/media%2FHGbrwdQbsAA_KkW.png%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHGbXvUYacAAJOCP.jpg%3Fname%3Dsmall%26format%3Dwebp",
2046582060052287689,https://x.com/0xKuromon/status/2046582060052287689,https://nitter.tiekoetter.com/0xKuromon/status/2046582060052287689#m,流动性活动2.0快结束了 根据积分的排名会派发3个不同level的SBT 这个SBT会在SBT2.0系统中 提供积分加成，排名越高优势越大； 最后上一张自己的图，从活动开始交易到现在 也有1.1万分咯！ @renaissxyz @Renaiss_CN @Plus_Ultra_715 #Renaiss,Kuromon|Renaiss,0xKuromon,"Apr 21, 2026 · 1:29 PM UTC",11,0,0,21,1224,Renaiss,"[""11"", """", ""21"", ""1,224""]","https://nitter.tiekoetter.com/pic/media%2FHGbrFsVbsAA5sQv.png%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHGbXvUYacAAJOCP.jpg%3Fname%3Dsmall%26format%3Dwebp",
2046504305868579294,https://x.com/SmartWeb3God/status/2046504305868579294,https://nitter.tiekoetter.com/SmartWeb3God/status/2046504305868579294#m,จุ่มละ $88 ได้มา $100 กว่า ถึงจะไม่ได้การ์ด Legendary แต่ก็ไม่แย่นะครับ👀🤣 @renaissxyz @Plus_Ultra_715 ไปครับได้เวลาแล้ว ถือการ์ด Pokémon แบบ NFT ดิจิตอลที่สามารถซื้อ-ขายได้เลย หรือจะรอรับบัตรจริงก็ได้ หลังได้รับก็เบิร์น NFT ทิ้ง 🔥 ตามมาครับ renaiss.xyz/ref/smartweb3god #Renaiss #Pokemon,Smart Web3 God,SmartWeb3God,"Apr 21, 2026 · 8:20 AM UTC",3,0,0,11,563,"Renaiss,Pokemon","[""3"", """", ""11"", ""563""]",https://nitter.tiekoetter.com/pic/media%2FHGajYX1akAAlEpQ.png%3Fname%3Dsmall%26format%3Dwebp,
2046302202923475230,https://x.com/0xKuromon/status/2046302202923475230,https://nitter.tiekoetter.com/0xKuromon/status/2046302202923475230#m,深夜加完班 抽了几发~ Epic他终于又又又来了！ @renaissxyz #Renaiss,Kuromon|Renaiss,0xKuromon,"Apr 20, 2026 · 6:57 PM UTC",11,0,0,20,558,Renaiss,"[""11"", """", ""20"", ""558""]",https://nitter.tiekoetter.com/pic/media%2FHGXsm_QaIAAyLSA.png%3Fname%3Dsmall%26format%3Dwebp,
2046271013399523721,https://x.com/0x1001/status/2046271013399523721,https://nitter.tiekoetter.com/0x1001/status/2046271013399523721#m,這兩天看活動照片/影片看羨慕了 如果不是有妻小 現在一定在現場同樂 倒不是因為有獎勵才想去 是想念那個同好聚再一起的感覺 #Renaiss #RWA #bnbchain,0x1001 @Renaiss、トレカ情報,0x1001,"Apr 20, 2026 · 4:53 PM UTC",4,1,0,14,436,"Renaiss,RWA,bnbchain","[""4"", ""1"", ""14"", ""436""]",https://nitter.tiekoetter.com/pic/media%2FHGWEjIZaAAE2wxd.jpg%3Fname%3Dsmall%26format%3Dwebp,
2046160706228379944,https://x.com/innerpeace300/status/2046160706228379944,https://nitter.tiekoetter.com/innerpeace300/status/2046160706228379944#m,"Phase 2 — “실물 카드가 금융 자산이 되는 과정” @renaissxyz #Renaiss 1. 실물 카드가 온체인으로 올라오는 과정 Renaiss의 시작은 언제나 하나의 질문에서 출발한다. “실물 자산은 왜 온체인에서 자유롭게 움직이지 못할까?” 포켓몬 카드나 스포츠 카드처럼 이미 가치가 형성된 수집품 시장은 존재하지만, 이 자산들은 여전히 오프라인에 묶여 있다. · 거래는 느리고 · 접근은 제한적이며 ·유동성은 낮다 즉, 가치는 존재하지만 ‘이동성’이 없는 상태다. 오프라인 자산의 한계 실물 카드는 본질적으로 물리적인 형태를 가지고 있기 때문에, · 직접 보관해야 하고 · 배송을 통해 이동해야 하며 · 거래마다 시간과 비용이 발생한다 이 구조에서는 빠른 거래도, 실시간 가격 형성도 어렵다. 결국 이 자산은 “시장에 존재하지만 흐르지 못하는 자산”으로 남는다. Digital Twin : 온체인으로의 첫 이동 Renaiss는 이 문제를 Digital Twin(디지털 복제)이라는 방식으로 풀어낸다. 실물 카드는 단순히 스캔되거나 기록되는 것이 아니라, 온체인 상에서 하나의 NFT로 변환된다. 이 NFT는 단순한 이미지가 아니라 다음과 같은 요소를 포함한다. · 실물 자산과 연결된 소유권 · 고유한 식별 정보 · 검증 가능한 데이터 즉, 실물 카드의 ‘온체인 버전’이 생성되는 것이다. 이 과정을 통해 카드는 처음으로 물리적 제약에서 벗어나게 된다. 신뢰의 문제 : Vault와 인증 하지만 여기서 중요한 문제가 하나 더 남는다. “이 NFT가 진짜 실물과 연결되어 있다는 걸 어떻게 믿을 수 있을까?” Renaiss는 이 신뢰 문제를 보관(Vault)과 인증 시스템으로 해결한다. · 실물 카드는 안전한 보관소에 보관되고 · 상태와 진품 여부가 검증되며 · 그 정보가 온체인 데이터와 연결된다 이 구조를 통해 NFT는 단순한 디지털 자산이 아니라 실제 자산을 대표하는 증명 수단으로 작동하게 된다. 이동 가능한 자산으로의 전환 이 모든 과정을 거치면 하나의 중요한 변화가 일어난다. 실물 카드가 더 이상 물리적 공간에 묶인 자산이 아니라, · 즉시 전송 가능하고 · 빠르게 거래 가능하며 · 글로벌하게 접근 가능한 “이동 가능한 자산”으로 바뀌게 된다. 이것이 바로 Renaiss 구조의 첫 번째 단계다. 한 줄 정리 Renaiss는 실물 카드를 NFT로 전환하고, 보관과 인증을 통해 신뢰를 확보함으로써 자산을 “움직일 수 있는 형태”로 만든다.","vita5000 | 𝔽rAI (❖,❖)",innerpeace300,"Apr 20, 2026 · 9:35 AM UTC",2,0,0,4,224,Renaiss,"[""2"", """", ""4"", ""224""]","https://nitter.tiekoetter.com/pic/media%2FHGVr6kkakAAGuYG.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHGGp-PZa0AAyDmS.jpg%3Fname%3Dsmall%26format%3Dwebp",
2046156079491661983,https://x.com/nopzty/status/2046156079491661983,https://nitter.tiekoetter.com/nopzty/status/2046156079491661983#m,How to deposit usdt to renaiss for pull Pokemon card on @renaissxyz 🇹🇭 👀 #renaiss #BinanceTH,Nemo,nopzty,"Apr 20, 2026 · 9:16 AM UTC",2,0,0,7,724,"renaiss,BinanceTH","[""2"", """", ""7"", ""724""]",,
2045926046516863102,https://x.com/0xKuromon/status/2045926046516863102,https://nitter.tiekoetter.com/0xKuromon/status/2045926046516863102#m,真的太羡慕能在香港参与线下活动的朋友们了！ 刷完X和DC之后 自己手很痒，果断上线抽了一发~ 结果还不错 （还能再get一下玄学SBT） 继续赚~ @renaissxyz #Renaiss,Kuromon|Renaiss,0xKuromon,"Apr 19, 2026 · 6:02 PM UTC",3,0,0,15,731,Renaiss,"[""3"", """", ""15"", ""731""]",,
2045866123674218660,https://x.com/miaomiao_eth/status/2045866123674218660,https://nitter.tiekoetter.com/miaomiao_eth/status/2045866123674218660#m,羨慕在香港有去 @BNBCHAIN 的小夥伴們😆 @renaissxyz 免費送一堆卡包跟價值 100U 的麥當勞皮給大家，超想去抽的阿阿阿阿！！ #Renaiss,miaomiao_eth,miaomiao_eth,"Apr 19, 2026 · 2:04 PM UTC",2,0,0,16,662,Renaiss,"[""2"", """", ""16"", ""662""]",,
2045863248730431921,https://x.com/davidcheang99/status/2045863248730431921,https://nitter.tiekoetter.com/davidcheang99/status/2045863248730431921#m,有参加 @BNBCHAIN 香港活动的话，记得去找 Renaiss 展台！ 现场可以直接开卡🔥 拍照 + 发到 X能解锁一个 Meetup SBT 还能见到团队！ 告诉你们一个秘密... 如果你开到 SAR 是可以直接带走一张麦皮😳🔥 这种活动不去真的有点亏了🤣 可惜我去不了现场… 不然我也想抽几包了👀 #TCG #Pikaqiu #Renaiss @renaissxyz,DDavid.Renaiss,davidcheang99,"Apr 19, 2026 · 1:53 PM UTC",4,0,0,16,1520,"TCG,Pikaqiu,Renaiss","[""4"", """", ""16"", ""1,520""]",https://nitter.tiekoetter.com/pic/media%2FHGRdoo5bgAAom-S.jpg%3Fname%3Dsmall%26format%3Dwebp,
2045858411116720478,https://x.com/innerpeace300/status/2045858411116720478,https://nitter.tiekoetter.com/innerpeace300/status/2045858411116720478#m,Renaiss Plaza @renaissxyz #Renaiss 이번 주 업데이트 핵심 정리 • 프로젝트 데이터 업데이트 • SBT 2.0 포인트 &굿즈 공개 • 커뮤니티 성장 인센티브 캠페인 • 이벤트 스폰서십 프레임워크 구축 • Renaiss x One Piece TCG 콜라보 그리고 모든 참석자에게는 Limited Commemorative One Piece SBT 지급까지! 꾸준한 업데이트와 ‘커뮤니티 퍼스트’를 중심으로 움직이는 Renaiss를 응원합니다.,"vita5000 | 𝔽rAI (❖,❖)",innerpeace300,"Apr 19, 2026 · 1:33 PM UTC",3,1,0,6,91,Renaiss,"[""3"", ""1"", ""6"", ""91""]",https://nitter.tiekoetter.com/pic/media%2FHGRZLc5bkAESl3b.jpg%3Fname%3Dsmall%26format%3Dwebp,
2045843531127005349,https://x.com/Crypto0XGoblin/status/2045843531127005349,https://nitter.tiekoetter.com/Crypto0XGoblin/status/2045843531127005349#m,看到這卡包的數量已羨慕🤩 這週在香港的可以到 @BNBCHAIN HK Super Meetup 找 @renaissxyz 開卡包-拍照-發X 即可獲得Renaiss BNB Meetup SBT 前面那排麥當勞皮卡丘是什麼特別禮物嗎😍 #Renaiss,來到幣世界的哥布林 ⚡Renaiss,Crypto0XGoblin,"Apr 19, 2026 · 12:34 PM UTC",0,0,0,9,316,Renaiss,"["""", """", ""9"", ""316""]",,
2045816416138653983,https://x.com/nopzty/status/2045816416138653983,https://nitter.tiekoetter.com/nopzty/status/2045816416138653983#m,So hyped for the Thailand meetup next month It’s gonna be a blast. Who’s gonna be there? 😆🤚🏻 #renaiss @renaissxyz,Nemo,nopzty,"Apr 19, 2026 · 10:46 AM UTC",1,0,0,2,394,renaiss,"[""1"", """", ""2"", ""394""]",https://nitter.tiekoetter.com/pic/media%2FHGHWGUibMAAQRt-.jpg%3Fname%3Dsmall%26format%3Dwebp,
2045813891440263308,https://x.com/0x1001/status/2045813891440263308,https://nitter.tiekoetter.com/0x1001/status/2045813891440263308#m,有機會參與 @BNBCHAIN 香港活動的千萬別錯過 到@renaissxyz 展位 體驗開卡包的刺激 並發布在X 可獲得本活動專屬的SBT 不得不說每次的活動都非常吸引人 又開始期待下一次的台灣活動了！ #Renaiss #RWA #bnbchain,0x1001 @Renaiss、トレカ情報,0x1001,"Apr 19, 2026 · 10:36 AM UTC",1,0,0,4,271,"Renaiss,RWA,bnbchain","[""1"", """", ""4"", ""271""]",,
2045731200866926955,https://x.com/Mark_Memelord/status/2045731200866926955,https://nitter.tiekoetter.com/Mark_Memelord/status/2045731200866926955#m,第一战的 WINNER 🏆 颁奖典礼 @snoopylee115 一次过带走当个战利品🔥 ✅路飞异画（OP01-003） ✅最近很火的 ST-30 还有上次在老板的直播上埋一抽入魂的 ✅大白帽莉莉SAR（091/063） #Renaiss,Mark,Mark_Memelord,"Apr 19, 2026 · 5:08 AM UTC",8,0,0,29,2886,Renaiss,"[""8"", """", ""29"", ""2,886""]",https://nitter.tiekoetter.com/pic/media%2FHGPlroWb0AAlvxR.jpg%3Fname%3Dsmall%26format%3Dwebp,
2045714205110906897,https://x.com/s09350672/status/2045714205110906897,https://nitter.tiekoetter.com/s09350672/status/2045714205110906897#m,放眼望去，皆是光芒✨；所到之處，皆是夥伴📷。 週末賞螢，被滿山遍野的壯觀景象深深震撼。這片螢光海就像是@renaissxyz 的生態系——每一位夥伴都在各自的位置閃耀，最終匯聚成這片偉大的風景。 這就是我們正在建築的未來。壯觀、溫暖且充滿希望。📷 #Renaiss #螢火蟲 #夥伴的力量,簡單 simple |,s09350672,"Apr 19, 2026 · 4:00 AM UTC",3,0,0,2,111,"Renaiss,螢火蟲,夥伴的力量","[""3"", """", ""2"", ""111""]",https://nitter.tiekoetter.com/pic/media%2FHGPWLd3bQAA0HoJ.jpg%3Fname%3Dsmall%26format%3Dwebp,
2045445095844123081,https://x.com/Froakie77/status/2045445095844123081,https://nitter.tiekoetter.com/Froakie77/status/2045445095844123081#m,昨晚 dc 直播中說了將來的活動及規劃 像是目前已達 40 枚 SBT 門檻即可Claim Renaiss 服飾一件 超級帥的，超級想要的😍 如果錯過昨天直播，可以到 @renaissxyz 看昨天直播影片哦，乾貨滿滿 #Renaiss,Froakie@Renaiss,Froakie77,"Apr 18, 2026 · 10:11 AM UTC",0,0,0,7,384,Renaiss,"["""", """", ""7"", ""384""]",https://nitter.tiekoetter.com/pic/media%2FHGLg3dyakAAdpaH.jpg%3Fname%3Dsmall%26format%3Dwebp,
2045331386991853890,https://x.com/davidcheang99/status/2045331386991853890,https://nitter.tiekoetter.com/davidcheang99/status/2045331386991853890#m,"If Renaiss had merch like this, I’m sure everyone would love it 😍 #renaiss",DDavid.Renaiss,davidcheang99,"Apr 18, 2026 · 2:39 AM UTC",3,0,0,7,406,renaiss,"[""3"", """", ""7"", ""406""]",,
2045157973283266758,https://x.com/choo_h3nry/status/2045157973283266758,https://nitter.tiekoetter.com/choo_h3nry/status/2045157973283266758#m,听了2小时多 ，吸收很多呢 谢谢老板的分享@Plus_Ultra_715 @renaissxyz #Renaiss,H3nry choo,choo_h3nry,"Apr 17, 2026 · 3:10 PM UTC",0,0,0,2,94,Renaiss,"["""", """", ""2"", ""94""]",https://nitter.tiekoetter.com/pic/media%2FHGHcVL8bgAAPSx2.jpg%3Fname%3Dsmall%26format%3Dwebp,
2045137365027741924,https://x.com/surmiao/status/2045137365027741924,https://nitter.tiekoetter.com/surmiao/status/2045137365027741924#m,终于终于给我抽到一次a卡！！ 感天动地！ 虽然不是很喜欢的卡，但是有赚就很开心辽！ 希望下次可以抽一张皮卡丘收藏一下！！🤩 有录视频，不知道a卡可以不可以拿一下玄学sbt勒 @renaissxyz @Plus_Ultra_715 @Renaiss_CN #Renaiss,sur🌟,surmiao,"Apr 17, 2026 · 1:48 PM UTC",3,1,0,15,775,Renaiss,"[""3"", ""1"", ""15"", ""775""]",https://nitter.tiekoetter.com/pic/media%2FHGHIV38aoAAr5RY.jpg%3Fname%3Dsmall%26format%3Dwebp,
2045048594294792645,https://x.com/0x1001/status/2045048594294792645,https://nitter.tiekoetter.com/0x1001/status/2045048594294792645#m,剛剛想著抽一包順便開開直播 突然就被韓國社區湧入 一旁開著召喚TOP的儀式 開到 @dappeum 也開了助力儀式 結果第一抽C 還是最低 應觀眾要求再衝一次 Tier A 🔥🔥🔥 （忽略背景小孩聲😌） #Renaiss #RWA #bnbchain @renaissxyz @Renaiss_CN,0x1001 @Renaiss、トレカ情報,0x1001,"Apr 17, 2026 · 7:55 AM UTC",5,0,0,13,396,"Renaiss,RWA,bnbchain","[""5"", """", ""13"", ""396""]",,
2045047080503456149,https://x.com/FEIlXIE/status/2045047080503456149,https://nitter.tiekoetter.com/FEIlXIE/status/2045047080503456149#m,Renaiss今晚的社区AMA 有很多关键新消息释出哦，别错过啦，晚上9点，在Renaiss的DC里面 @Renaiss #Renaiss,0xFEI,FEIlXIE,"Apr 17, 2026 · 7:49 AM UTC",0,0,0,2,1550,Renaiss,"["""", """", ""2"", ""1,550""]",https://nitter.tiekoetter.com/pic/media%2FHGFaL_Ra0AEnoRv.jpg%3Fname%3Dsmall%26format%3Dwebp,
2045041980816932894,https://x.com/Maezii1/status/2045041980816932894,https://nitter.tiekoetter.com/Maezii1/status/2045041980816932894#m,🥳Oh! First time joining Legacy Pack 7.0 with @renaissxyz and wow didn’t expect this at all😆 Pulled both Tier B and C right off the bat still can’t believe my luck.🤑 Let’s see what comes next 👀 #renaiss,ziizii.base.eth 🍭,Maezii1,"Apr 17, 2026 · 7:29 AM UTC",6,1,0,10,1082,renaiss,"[""6"", ""1"", ""10"", ""1,082""]",https://nitter.tiekoetter.com/pic/media%2FHGFwHAJaYAASfm2.jpg%3Fname%3Dsmall%26format%3Dwebp,
2045032106645217630,https://x.com/zz2635323/status/2045032106645217630,https://nitter.tiekoetter.com/zz2635323/status/2045032106645217630#m,「Legacy 7.0」 许愿篇 和上次一样依旧下午3点 还剩10分钟 链接：renaiss.xyz/ref/nosleep 看到@kuromon 许愿 我也来许愿卡片 就要这两张好了 最贵的两张哈哈哈...🤪 @renaissxyz #Renaiss,Nosleep,zz2635323,"Apr 17, 2026 · 6:50 AM UTC",1,1,0,2,141,Renaiss,"[""1"", ""1"", ""2"", ""141""]","https://nitter.tiekoetter.com/pic/media%2FHGFpjTRbwAABLuE.png%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHGFpm38acAAWS5e.png%3Fname%3Dsmall%26format%3Dwebp",
2045017778411999271,https://x.com/gimmeyr_gem/status/2045017778411999271,https://nitter.tiekoetter.com/gimmeyr_gem/status/2045017778411999271#m,"Legacy Pack 7.0 is launching in 1 hour on @renaissxyz The grand prize is a 2015 Pikachu promo worth over $2,900. I think those who open packs will also receive a badge. Don’t miss it!!! Badge is the alpha, trust me #Renaiss",0xpimmy | Renaiss,gimmeyr_gem,"Apr 17, 2026 · 5:53 AM UTC",1,0,0,3,250,Renaiss,"[""1"", """", ""3"", ""250""]",https://nitter.tiekoetter.com/pic/media%2FHGFcS5jbQAAt1zx.jpg%3Fname%3Dsmall%26format%3Dwebp,
2045002988872483207,https://x.com/0xKuromon/status/2045002988872483207,https://nitter.tiekoetter.com/0xKuromon/status/2045002988872483207#m,Legacy 7.0 终于来了！ 又有不少好东西 自从听完 @Plus_Ultra_715 上次直播，我发现许愿有时候真的管用 今天抽卡 许愿这两张~ #Renaiss,Kuromon|Renaiss,0xKuromon,"Apr 17, 2026 · 4:54 AM UTC",9,1,0,16,1558,Renaiss,"[""9"", ""1"", ""16"", ""1,558""]","https://nitter.tiekoetter.com/pic/media%2FHGFO8_RacAA4OfI.png%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHGFPQHRaMAAxzAI.png%3Fname%3Dsmall%26format%3Dwebp",
2044981180966277584,https://x.com/snoopylee115/status/2044981180966277584,https://nitter.tiekoetter.com/snoopylee115/status/2044981180966277584#m,昨晚看@renaissxyz 直播看的差不多睡着的时候 被@Mark_Memelord 点名上来选一包 直接选到了 SEC 又一发入魂哦😂 好开心 以后还你买卡 我来抽吧 好不好？🫣 #renaiss,Snoopy,snoopylee115,"Apr 17, 2026 · 3:28 AM UTC",1,0,0,3,255,renaiss,"[""1"", """", ""3"", ""255""]",,
2044769397903102004,https://x.com/blueskylh1/status/2044769397903102004,https://nitter.tiekoetter.com/blueskylh1/status/2044769397903102004#m,今晚社区活动 🔥 Renaiss Community Rip Pack Event LIVE！One Piece卡包开包对战（5人x72包），观众投票猜前三赢家。 快来Discord！一起观战吧。 #Renaiss @renaissxyz,蓝天 | bluesky,blueskylh1,"Apr 16, 2026 · 1:26 PM UTC",2,0,0,3,206,Renaiss,"[""2"", """", ""3"", ""206""]",https://nitter.tiekoetter.com/pic/media%2FHGB66J0a0AAilWr.jpg%3Fname%3Dsmall%26format%3Dwebp,
2044768450569232384,https://x.com/liyinjyun/status/2044768450569232384,https://nitter.tiekoetter.com/liyinjyun/status/2044768450569232384#m,抽卡直播，五人大亂鬥有沒有看過🤣 只有在 @renaissxyz 才看的到這麼瘋狂的盛況 #renaiss,羊咩咩🐑.m🐜｜MemeMax⚡️,liyinjyun,"Apr 16, 2026 · 1:22 PM UTC",2,0,0,6,217,renaiss,"[""2"", """", ""6"", ""217""]",https://nitter.tiekoetter.com/pic/media%2FHGB52VibQAAU-zG.jpg%3Fname%3Dsmall%26format%3Dwebp,
2044649358084440204,https://x.com/0xKuromon/status/2044649358084440204,https://nitter.tiekoetter.com/0xKuromon/status/2044649358084440204#m,48卡机的S 抽了几十发 终于又出咯！ 之前被我180U卖掉的卡，换了一种方式（48U） 重新回到我的仓库~ 继续永赚! @renaissxyz @Renaiss_CN @Plus_Ultra_715 #Renaiss,Kuromon|Renaiss,0xKuromon,"Apr 16, 2026 · 5:29 AM UTC",9,0,0,15,716,Renaiss,"[""9"", """", ""15"", ""716""]","https://nitter.tiekoetter.com/pic/media%2FHGAMTpmbMAAOQgw.jpg%3Fname%3Dsmall%26format%3Dwebp,https://nitter.tiekoetter.com/pic/media%2FHGANsMQaYAA1kLa.jpg%3Fname%3Dsmall%26format%3Dwebp",
2044449716726018212,https://x.com/0xJelly/status/2044449716726018212,https://nitter.tiekoetter.com/0xJelly/status/2044449716726018212#m,又一枚超高含金量的 SBT 到手啦！开心心～🥳 一路走来看到越来越多小伙伴了解并爱上 TCG Renaiss 社区也在一步步壮大，是真心感到骄傲！！ 对 TCG 感兴趣的盆友们别观望了 入股不亏，快来 Renaiss 我们一起玩！🎮✨ @renaissxyz #Renaiss #TCG,Jelly💜✨,0xJelly,"Apr 15, 2026 · 4:16 PM UTC",3,0,0,23,1865,"Renaiss,TCG","[""3"", """", ""23"", ""1,865""]",https://nitter.tiekoetter.com/pic/media%2FHF8P77uasAA6LJl.jpg%3Fname%3Dsmall%26format%3Dwebp,
2044442377423897024,https://x.com/0xKuromon/status/2044442377423897024,https://nitter.tiekoetter.com/0xKuromon/status/2044442377423897024#m,周五晚上9点，锁定Renaiss Plaza！ 期待很久的东西终于要有预告了！ SBT2.0版本 Points & Merch 社区活动 以及心心念念的One-piece gacha（已经准备好弹药继续日更了~） @renaissxyz #Renaiss,Kuromon|Renaiss,0xKuromon,"Apr 15, 2026 · 3:47 PM UTC",0,0,0,3,166,Renaiss,"["""", """", ""3"", ""166""]",https://nitter.tiekoetter.com/pic/media%2FHF3fPlAasAk937S.jpg%3Fname%3Dsmall%26format%3Dwebp,
